epoch_millis,thread_label,page
1783519074680,bot-browsing-63,PRODUCT_DETAIL
1783519075576,bot-browsing-60,ABOUT
1783519076538,bot-browsing-52,PRODUCTS
1783519077209,bot-browsing-58,PRODUCTS
1783519078245,bot-browsing-62,PRODUCTS
1783519079364,bot-browsing-61,PRODUCTS
1783519079673,bot-browsing-69,PRODUCTS
1783519080671,bot-browsing-70,HOME
1783519080904,bot-browsing-71,HOME
1783519080909,bot-browsing-63,PRODUCTS
1783519081078,bot-searching-68,PRODUCTS
1783519081304,bot-searching-68,PRODUCT_DETAIL_CART
1783519081911,bot-browsing-57,PRODUCT_DETAIL
1783519082478,bot-browsing-62,CONTACT
1783519086055,bot-browsing-63,HOME
1783519090221,bot-form_filling-72,ABOUT
1783519090258,bot-browsing-66,PRODUCTS
1783519090471,bot-form_filling-72,HOME
1783519090613,bot-form_filling-72,PRODUCTS
1783519092424,bot-browsing-65,CONTACT
1783519094168,bot-browsing-69,HOME
1783519097690,bot-browsing-71,PRODUCTS
1783519098398,bot-browsing-60,HOME
1783519098840,bot-browsing-57,PRODUCTS
1783519100457,bot-browsing-62,HOME
1783519103112,bot-browsing-67,PRODUCTS
1783519108428,bot-searching-73,HOME
1783519109389,bot-browsing-65,HOME
1783519110729,bot-browsing-74,HOME
1783519112606,bot-browsing-62,PRODUCTS
1783519116479,bot-searching-75,HOME
1783519116507,bot-searching-75,ABOUT
1783519117312,bot-browsing-58,PRODUCT_DETAIL
1783519117631,bot-browsing-61,ABOUT
1783519119209,bot-browsing-76,HOME
1783519119236,bot-form_filling-72,CONTACT
1783519119239,bot-browsing-69,PRODUCTS
1783519119595,bot-browsing-69,HOME
1783519123139,bot-browsing-60,PRODUCTS
1783519124665,bot-form_filling-72,SUBMIT_CONTACT
1783519125395,bot-searching-75,HOME
1783519125700,bot-searching-75,PRODUCTS
1783519125790,bot-searching-75,PRODUCT_DETAIL_CART
1783519125885,bot-searching-75,PRODUCTS
1783519128895,bot-browsing-62,PRODUCT_DETAIL
1783519130521,bot-browsing-70,PRODUCTS
1783519131357,bot-browsing-77,HOME
1783519136715,bot-browsing-65,PRODUCTS
1783519137598,bot-browsing-69,PRODUCTS
1783519139923,bot-browsing-70,PRODUCT_DETAIL
1783519140484,bot-browsing-71,PRODUCT_DETAIL
1783519141921,bot-browsing-66,PRODUCT_DETAIL
1783519144046,bot-browsing-78,HOME
1783519144254,bot-browsing-58,PRODUCTS
1783519145141,bot-browsing-61,CONTACT
1783519146014,bot-browsing-57,PRODUCT_DETAIL
